restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
4,10250,mutate_pack_content,319764,319741,258574,29.7079,861,861,0,23704,199.121
4,10500,mutate_pack_content,317332,317332,256487,26.2163,861,861,0,23557,204.279
4,10750,mutate_pack_content,314339,314339,254748,23.1351,861,861,0,23328,209.235
4,11000,mutate_pack_content,311689,311689,253330,20.416,861,861,0,23068,214.452
4,11250,mutate_pack_content,309179,309164,251267,18.0165,861,861,0,22889,219.585
4,11500,mutate_pack_content,306952,306952,248314,15.899,861,861,0,22665,224.7
4,11750,mutate_pack_content,303105,303102,247658,14.0304,861,861,0,22068,229.906
4,12000,mutate_pack_content,300736,300725,247005,12.3814,861,861,0,21801,235.188
4,12250,mutate_pack_content,298351,298351,246166,10.9262,861,861,0,21535,240.425
4,12500,mutate_pack_content,295719,295719,245811,9.64202,861,861,0,21197,246.601
4,12750,mutate_pack_content,293647,293647,245082,8.50878,861,861,0,20971,252.332
4,13000,mutate_pack_content,291763,291763,243692,7.50874,861,861,0,20740,257.664
4,13250,mutate_pack_content,290302,290302,243029,6.62623,861,861,0,20655,263.118
4,13500,mutate_pack_content,288655,288655,241600,5.84745,861,861,0,20527,268.372
4,13750,mutate_pack_content,286424,286420,240652,5.16019,861,861,0,20326,273.649
4,14000,mutate_pack_content,285267,285267,240060,4.55371,861,861,0,20159,278.849
4,14250,mutate_pack_content,283212,283212,238439,4.01851,861,861,0,19948,284.099
4,14500,mutate_pack_content,281721,281721,237730,3.54621,861,861,0,19809,289.28
4,14750,mutate_pack_content,280335,280335,237332,3.12942,861,861,0,19507,294.569
4,15000,mutate_pack_content,278494,278494,236505,2.76162,861,861,0,19248,299.926
4,15250,mutate_pack_content,276891,276891,235606,2.43705,861,861,0,19086,305.51
4,15500,mutate_pack_content,274990,274990,234826,2.15062,861,861,0,18886,311.036
4,15750,mutate_pack_content,272701,272701,234361,1.89785,861,861,0,18734,316.484
4,16000,mutate_pack_content,271428,271428,233438,1.6748,861,861,0,18616,321.611
4,16250,mutate_pack_content,270397,270397,232719,1.47796,861,861,0,18457,326.726
4,16500,mutate_pack_content,269224,269224,231961,1.30425,861,861,0,18307,332.244
4,16750,mutate_pack_content,268750,268750,231630,1.15096,861,861,0,18231,337.854
4,17000,mutate_pack_content,267881,267881,231260,1.01569,861,861,0,18173,343.235
4,17250,mutate_pack_content,267170,267170,230893,0.896315,861,861,0,18158,348.659
4,17500,mutate_pack_content,265866,265866,230110,0.79097,861,861,0,17947,353.84
4,17750,mutate_pack_content,265433,265433,230080,0.698007,861,861,0,17912,359.067
4,18000,mutate_pack_content,264245,264245,230080,0.61597,861,861,0,17784,364.295
4,18250,mutate_pack_content,263227,263227,230080,0.543574,861,861,0,17652,369.19
4,18500,mutate_pack_content,262621,262621,230080,0.479688,861,861,0,17584,374.314
4,18750,mutate_pack_content,261964,261964,230080,0.42331,861,861,0,17489,379.122
4,19000,mutate_pack_content,261302,261302,230080,0.373558,861,861,0,17259,384.24
4,19250,mutate_pack_content,260074,260074,230080,0.329653,861,861,0,17138,388.758
4,19500,mutate_pack_content,259088,259088,230080,0.290909,861,861,0,17053,393.706
4,19750,mutate_pack_content,258527,258527,230080,0.256718,861,861,0,16986,398.103
4,20000,mutate_pack_content,257805,257805,230080,0.226546,861,861,0,16909,401.888
5,1,add_curve_pack,950288,950288,943772,5000,491,490,0,0,0.126417
5,250,add_curve_pack,549343,549343,549343,4414.55,533,532,0,7252,5.71187
5,500,mutate_pack_content,458736,458736,443300,3895.71,559,559,0,14879,10.8722
5,750,mutate_pack_content,418670,418491,409146,3437.84,575,575,0,18944,15.6849
5,1000,mutate_pack_content,399240,398040,397232,3033.79,585,583,0,21459,20.72
5,1250,mutate_pack_content,398515,395672,393162,2677.23,591,592,0,25252,25.3007
5,1500,mutate_pack_content,405361,395451,387032,2362.57,593,593,0,26760,29.5613
5,1750,mutate_pack_content,399684,395451,387032,2084.9,597,593,0,26760,34.064
5,2000,mutate_pack_content,390177,387434,387032,1839.86,596,596,0,27727,38.5136
5,2250,mutate_pack_content,391160,386193,386193,1623.62,597,594,0,27679,42.8624
5,2500,mutate_pack_content,391069,386193,386193,1432.79,596,594,0,27679,47.4331
5,2750,mutate_pack_content,392983,386193,386193,1264.4,598,594,0,27679,51.6419
5,3000,mutate_pack_content,385726,385643,385643,1115.79,600,600,0,28871,55.8297
5,3250,mutate_pack_content,389026,385643,385643,984.651,602,600,0,28871,60.0727
5,3500,mutate_pack_content,383210,382453,382453,868.924,605,605,0,28954,64.2795
5,3750,mutate_pack_content,378214,377922,377922,766.799,606,606,0,28741,68.3998
5,4000,mutate_pack_content,372714,372303,372303,676.676,606,606,0,28541,72.5905
5,4250,mutate_pack_content,367375,367107,367107,597.146,606,606,0,28350,76.4926
5,4500,mutate_pack_content,363828,363181,363181,526.963,606,606,0,27885,80.6001
5,4750,mutate_pack_content,362116,361255,361255,465.029,606,606,0,27901,84.7035
5,5000,mutate_pack_content,358415,358339,358339,410.374,606,606,0,27699,88.641
5,5250,mutate_pack_content,353072,352733,352733,362.142,606,606,0,27364,92.688
5,5500,mutate_pack_content,347777,347616,347616,319.579,606,606,0,27370,96.7147
5,5750,mutate_pack_content,344449,343619,343619,282.019,606,606,0,26868,100.765
