restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
5,16250,mutate_pack_content,208112,208112,194544,1.47796,620,620,183,6509,664.835
5,16500,mutate_pack_content,207941,207941,194189,1.30425,620,620,189,6462,675.334
5,16750,mutate_pack_content,207301,207301,193350,1.15096,620,620,164,6428,685.842
5,17000,mutate_pack_content,207280,207280,192555,1.01569,620,620,163,6427,696.944
5,17250,mutate_pack_content,207157,207157,192010,0.896315,620,620,169,6427,706.912
5,17500,mutate_pack_content,206985,206985,191681,0.79097,620,620,166,6426,716.757
5,17750,mutate_pack_content,206783,206783,191485,0.698007,620,620,179,6376,726.252
5,18000,mutate_pack_content,206697,206697,191148,0.61597,620,620,177,6396,736.555
5,18250,mutate_pack_content,206683,206683,190819,0.543574,620,620,174,6400,746.602
5,18500,mutate_pack_content,206563,206563,190551,0.479688,620,620,174,6386,756.559
5,18750,mutate_pack_content,206466,206466,190551,0.42331,620,620,174,6368,766.267
5,19000,mutate_pack_content,206313,206313,190551,0.373558,620,620,175,6352,774.541
