pack_id,Amsterdam,Berlin,Brussels,Copenhagen,Helsinki,Madrid,Paris,Platform,Rome,Stockholm,Webshop
P474,0,1,0,0,0,0,2,0,0,4,0
P475,0,0,2,10,0,0,0,0,0,1,0
P476,0,1,0,0,1,0,0,0,0,0,1
P477,0,0,5,0,0,0,0,0,1,0,0
P478,0,0,0,0,0,0,0,0,1,1,0
P479,5,4,0,3,0,8,3,1,5,3,17
P480,2,0,0,0,0,0,2,2,0,2,0
P481,3,1,4,0,4,0,1,0,0,3,9
P482,0,0,2,1,0,0,0,0,0,0,0
P483,0,0,1,0,5,0,0,0,0,2,2
P484,3,1,5,2,4,2,2,0,2,1,6
P485,0,0,0,0,0,0,0,0,0,0,1
P486,0,0,0,0,0,0,0,0,0,0,1
P487,1,2,2,1,0,1,3,1,0,0,1
P488,0,0,0,0,0,1,0,0,0,0,0
P489,1,0,0,0,1,0,0,2,1,0,0
P490,0,0,0,1,0,0,0,1,1,1,1
P491,0,0,0,2,1,0,0,0,0,0,0
P492,0,0,0,2,1,1,0,0,1,2,1
P493,0,0,0,2,0,0,2,0,1,0,0
P494,2,0,0,0,6,0,1,0,0,0,1
P495,0,0,1,0,3,0,1,0,1,0,0
P496,0,0,0,0,0,0,1,0,0,0,1
P497,0,0,2,1,0,0,0,0,0,0,3
P498,2,0,1,4,4,1,1,0,0,2,4
P499,0,0,0,0,1,0,0,0,0,0,0
P500,1,0,3,0,0,0,1,0,0,0,0
P501,1,0,1,0,0,0,2,0,0,0,1
P502,0,0,2,2,0,0,1,0,0,0,4
P503,0,0,0,1,0,5,5,0,0,1,1
P504,0,0,0,2,0,0,0,0,0,1,0
P505,0,0,0,1,0,0,0,0,0,0,3
P506,1,0,0,0,0,0,0,0,0,0,0
P507,0,1,1,1,4,1,0,0,0,0,8
P508,0,0,0,2,0,3,3,0,0,0,4
P509,0,0,0,1,0,0,0,0,1,0,0
P510,0,0,0,1,3,0,0,0,0,1,0
P511,0,0,0,0,0,0,0,0,0,1,0
P512,0,1,0,0,0,0,0,0,1,0,0
P513,0,0,0,3,0,0,0,0,1,0,0
P514,0,1,1,0,0,0,0,0,0,0,0
P515,0,0,0,0,0,2,0,0,0,0,0
P516,1,1,0,0,0,2,2,1,0,0,1
P517,0,1,0,0,0,1,0,0,0,0,2
P518,0,0,0,0,2,1,0,0,0,0,0
P519,1,1,0,4,1,0,1,0,0,1,4
P520,0,0,0,0,1,0,0,0,0,0,0
P521,1,0,0,2,1,0,0,0,0,1,2
P522,0,0,1,0,0,0,1,0,0,1,2
P523,0,1,0,1,4,2,2,1,0,2,3
P524,0,0,0,0,0,0,0,0,0,1,2
P525,0,0,0,0,0,0,1,0,2,0,0
P526,2,0,0,0,3,0,0,0,1,0,0
P527,1,0,0,0,1,0,0,0,0,2,0
P528,0,0,0,0,1,0,1,0,0,0,0
P529,0,0,0,0,0,0,0,0,0,2,0
P530,0,0,0,0,0,0,0,0,0,1,6
P531,0,0,0,0,0,0,0,0,0,1,0
P532,0,0,0,0,0,1,0,0,0,1,1
P533,0,0,0,1,0,0,2,0,0,0,0
P534,1,2,1,0,1,1,1,2,1,3,1
P535,0,0,0,0,2,0,0,1,0,0,0
P536,2,1,0,1,2,1,1,0,1,0,0
P537,0,1,0,0,1,0,1,0,0,0,3
P538,0,0,0,0,0,3,0,0,0,0,2
P539,0,0,0,0,1,0,0,1,0,0,3
P540,0,0,0,0,2,0,0,0,0,1,0
P541,0,0,0,0,1,0,0,0,0,0,0
P542,1,0,0,1,0,0,1,0,0,0,0
