restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
4,17000,reallocate,278268,278268,203177,1.01569,548,548,0,20954,377.102
4,17250,reallocate,277910,277909,203177,0.896315,548,548,0,20936,382.413
4,17500,reallocate,277239,277239,203177,0.79097,548,548,0,20843,387.298
4,17750,reallocate,276891,276891,203177,0.698007,548,548,0,20816,392.408
4,18000,reallocate,276489,276489,203177,0.61597,548,548,0,20767,397.517
4,18250,reallocate,276129,276129,203177,0.543574,548,548,0,20741,402.779
4,18500,reallocate,275762,275762,203177,0.479688,548,548,0,20666,407.83
4,18750,reallocate,275354,275354,203177,0.42331,548,548,0,20593,413.028
4,19000,reallocate,274896,274896,203177,0.373558,548,548,0,20543,418.083
4,19250,reallocate,274372,274372,203177,0.329653,548,548,0,20466,423.4
4,19500,reallocate,274165,274165,203177,0.290909,548,548,0,20418,428.466
4,19750,reallocate,273493,273493,203177,0.256718,548,548,0,20357,433.586
4,20000,reallocate,273001,273001,203177,0.226546,548,548,0,20295,438.001
5,1,mutate_pack_content,781522,781522,781522,5000,491,491,0,54,0.105133
5,250,merge_packs,407697,407697,407697,4414.55,522,522,0,6779,5.82706
5,500,mutate_pack_content,366446,365287,365287,3895.71,541,543,0,19387,10.9803
5,750,add_curve_pack,367500,365287,365287,3437.84,572,543,0,19387,15.4452
5,1000,reallocate,372001,360760,360760,3033.79,600,584,0,24316,20.7779
5,1250,remove_pack,373004,360760,360760,2677.23,621,584,0,24316,26.3821
5,1500,mutate_pack_content,377956,360760,355454,2362.57,637,584,0,24316,31.7783
5,1750,reallocate,379817,360760,353060,2084.9,672,584,0,24316,37.3077
5,2000,mutate_pack_content,383067,360760,351599,1839.86,702,584,0,24316,42.7177
5,2250,mutate_pack_content,382620,360760,351370,1623.62,740,584,0,24316,47.9046
5,2500,merge_packs,386106,360760,346585,1432.79,765,584,0,24316,53.4955
5,2750,merge_packs,387009,360760,340309,1264.4,803,584,0,24316,58.9556
5,3000,reallocate,390428,360760,336577,1115.79,832,584,0,24316,64.8022
5,3250,merge_packs,384589,360760,330498,984.651,844,584,0,24316,70.4905
5,3500,merge_packs,382053,360760,329588,868.924,882,584,0,24316,76.2577
5,3750,merge_packs,377945,360760,326529,766.799,910,584,0,24316,82.1429
5,4000,reallocate,375659,360760,319213,676.676,928,584,0,24316,88.2651
5,4250,add_curve_pack,375465,360760,319213,597.146,943,584,0,24316,94.1406
5,4500,add_curve_pack,372311,360760,315555,526.963,959,584,0,24316,100.164
5,4750,reallocate,368747,360760,310388,465.029,978,584,0,24316,106.221
5,5000,reallocate,368921,360760,307898,410.374,1016,584,0,24316,112.222
5,5250,merge_packs,368922,360760,302336,362.142,1043,584,0,24316,118.877
5,5500,split_pack,367664,360760,295924,319.579,1073,584,0,24316,125.109
5,5750,remove_pack,364015,360760,292372,282.019,1103,584,0,24316,131.657
5,6000,reallocate,361679,360760,286821,248.873,1138,584,0,24316,138.419
5,6250,reallocate,359758,359402,281667,219.623,1168,1156,0,27933,145.602
5,6500,mutate_pack_content,357003,356792,277551,193.81,1182,1180,0,27833,154.364
5,6750,mutate_pack_content,354994,354994,274078,171.032,1200,1200,0,27893,162.211
5,7000,mutate_pack_content,352206,351880,271293,150.93,1214,1207,0,27564,169.367
5,7250,mutate_pack_content,351717,351717,265585,133.191,1218,1218,0,27434,176.187
