restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
4,14750,reallocate,302584,302584,286445,3.12942,2800,2801,0,19830,686.753
4,15000,reallocate,301978,301978,286265,2.76162,2838,2838,0,19716,704.895
4,15250,remove_pack,301563,301563,285730,2.43705,2870,2857,0,19611,723.175
4,15500,merge_packs,300852,300852,285442,2.15062,2905,2902,0,19570,741.493
4,15750,split_pack,300337,300337,284511,1.89785,2955,2950,0,19485,760.073
4,16000,add_curve_pack,300156,300156,283888,1.6748,2995,2991,0,19515,778.521
4,16250,merge_packs,299802,299802,283621,1.47796,3023,3025,0,19494,797.286
4,16500,split_pack,298596,298596,282623,1.30425,3043,3035,0,19399,816.419
4,16750,reallocate,298178,298178,282125,1.15096,3059,3061,0,19386,835.852
4,17000,remove_pack,297678,297678,282043,1.01569,3081,3068,0,19361,855.159
4,17250,mutate_pack_content,297432,297432,281721,0.896315,3117,3115,0,19374,875.688
4,17500,split_pack,297101,297101,281554,0.79097,3135,3130,0,19358,895.416
4,17750,add_curve_pack,296418,296418,281119,0.698007,3161,3158,0,19283,915.815
4,18000,reallocate,295753,295753,280856,0.61597,3187,3186,0,19228,936.109
4,18250,merge_packs,295293,295293,280661,0.543574,3219,3206,0,19192,956.368
4,18500,reallocate,295045,295045,280392,0.479688,3242,3241,0,19167,976.2
4,18750,remove_pack,294918,294918,279950,0.42331,3268,3267,0,19163,996.408
4,19000,reallocate,294599,294599,279697,0.373558,3280,3280,0,19133,1016.54
4,19250,reallocate,294450,294450,279308,0.329653,3315,3303,0,19101,1036.91
4,19500,mutate_pack_content,294335,294335,278880,0.290909,3367,3365,0,19123,1057.65
4,19750,split_pack,293854,293854,278683,0.256718,3403,3403,0,19094,1078.48
4,20000,reallocate,293590,293590,277896,0.226546,3434,3437,0,19074,1099.24
5,1,mutate_pack_content,781522,781522,781522,5000,491,491,0,54,0.114793
5,250,add_curve_pack,462836,462836,437570,4414.55,537,537,0,7023,6.67157
5,500,merge_packs,387568,387568,383500,3895.71,578,578,0,13523,11.9331
5,750,add_curve_pack,377945,369498,354007,3437.84,616,593,0,16027,17.343
5,1000,split_pack,360193,359107,348965,3033.79,668,646,0,21216,23.3514
5,1250,reallocate,368106,359107,348965,2677.23,712,646,0,21216,29.6203
5,1500,mutate_pack_content,374309,359107,348949,2362.57,739,646,0,21216,34.804
5,1750,split_pack,378606,359107,347000,2084.9,795,646,0,21216,39.7784
5,2000,split_pack,372794,359107,347000,1839.86,814,646,0,21216,45.3181
5,2250,mutate_pack_content,364114,359107,347000,1623.62,868,646,0,21216,51.8951
